scenario_id,district,soil_type,water_availability,season,budget,land_area_acres,recommended_crop,suitability_score,expected_yield_min_kg,expected_yield_max_kg,estimated_cost,estimated_revenue_min,estimated_revenue_max,estimated_profit_min,estimated_profit_max,weather_risk,market_risk
168,Coimbatore,Black Cotton Soil,Medium,Summer,150000,2.23,Sunflower,61,1070.4,1605.6,36795.0,38062.0,57093.0,1267.0,20298.0,Medium,High
169,Madurai,Black Cotton Soil,Low,Summer,25000,3.85,Sunflower,61,1848.0,2772.0,63525.0,55459.6,83189.5,-8065.4,19664.5,Medium,High
170,Nagapattinam,Lateritic Hill Soil,Medium,Rabi,150000,3.88,Coconut,59,27936.0,34144.0,104760.0,444215.5,542930.1,339455.5,438170.1,High,Medium
171,Nagapattinam,Black Cotton Soil,Low,Rabi,150000,1.17,Chili,53,432.9,737.1,45045.0,20300.2,34565.2,-24744.8,-10479.8,Low,Low
172,Madurai,Red Sandy Loam,Low,Rabi,40000,2.29,Coconut,94,16488.0,20152.0,61830.0,692937.0,846923.0,631107.0,785093.0,Low,Medium
173,Trichy,Alluvial Clay,Low,Rabi,60000,7.48,Rice,69,13987.6,18924.4,267784.0,605072.1,818627.0,337288.1,550843.0,High,High
174,Trichy,Red Loam,High,Rabi,15000,2.92,Sorghum,49,1971.0,3285.0,40004.0,116096.7,193494.6,76092.7,153490.6,Medium,Low
175,Trichy,Red Sandy Loam,High,Rabi,15000,5.05,Pulses,52,1090.8,1939.2,60095.0,56867.8,101098.3,-3227.2,41003.3,Low,Low
176,Madurai,Alluvial Clay,Low,Summer,60000,1.1,Banana,71,17028.0,22572.0,83600.0,995490.9,1319604.2,911890.9,1236004.2,Medium,High
177,Thanjavur,Black Clay Loam,Low,Summer,150000,0.5,Sunflower,41,240.0,360.0,8250.0,3791.0,5686.5,-4459.0,-2563.5,Medium,Low
178,Tirunelveli,Coastal Alluvial,High,Rabi,25000,2.09,Rice,95,3908.3,5287.7,74822.0,68786.6,93064.2,-6035.4,18242.2,Low,Low
179,Nagapattinam,Red Loam,Low,Kharif,60000,2.77,Turmeric,78,13794.6,19445.4,191130.0,712196.7,1003940.0,521066.7,812810.0,Low,Low
180,Thanjavur,Alluvial Clay,Medium,Summer,25000,1.48,Banana,74,22910.4,30369.6,112480.0,760990.2,1008754.5,648510.2,896274.5,Low,Low
181,Krishnagiri,Coastal Alluvial,Low,Rabi,100000,0.58,Banana,77,8978.4,11901.6,44080.0,303794.3,402704.1,259714.3,358624.1,Low,Medium
182,Nilgiris,Lateritic Hill Soil,Low,Kharif,100000,0.59,Millets,60,322.1,503.9,6313.0,8328.6,13026.8,2015.6,6713.8,Low,Low
183,Thanjavur,Red Sandy Loam,High,Kharif,60000,5.35,Millets,43,2921.1,4568.9,57245.0,107995.6,168916.1,50750.6,111671.1,High,Low
184,Madurai,Red Loam,Low,Kharif,60000,6.95,Maize,56,14595.0,20155.0,157765.0,846364.9,1168789.7,688599.9,1011024.7,Medium,High
185,Madurai,Alluvial Clay,Low,Kharif,25000,7.48,Groundnut,73,4906.9,7061.1,183260.0,214303.4,308387.8,31043.4,125127.8,Low,Medium
186,Kovilpatti,Lateritic Hill Soil,Low,Summer,100000,1.63,Millets,40,890.0,1392.0,17441.0,42883.3,67073.8,25442.3,49632.8,Low,Low
187,Vellore,Red Sandy Loam,High,Summer,15000,1.04,Millets,79,567.8,888.2,11128.0,21513.2,33648.9,10385.2,22520.9,Low,Low
188,Thanjavur,Lateritic Hill Soil,High,Summer,40000,1.89,Millets,44,1031.9,1614.1,20223.0,23564.3,36856.9,3341.3,16633.9,Medium,High
189,Vellore,Black Clay Loam,Medium,Summer,60000,7.24,Sunflower,79,3475.2,5212.8,119460.0,174496.1,261744.2,55036.1,142284.2,Medium,Low
190,Madurai,Red Loam,Low,Rabi,60000,6.31,Groundnut,79,4139.4,5956.6,154595.0,116634.7,167840.2,-37960.3,13245.2,Low,Medium
191,Madurai,Red Loam,Medium,Summer,15000,7.46,Sunflower,64,3580.8,5371.2,123090.0,124516.0,186773.9,1426.0,63683.9,Low,Low
192,Thanjavur,Coastal Alluvial,High,Rabi,15000,5.34,Rice,78,9985.8,13510.2,191172.0,292199.6,395328.9,101027.6,204156.9,Medium,High
193,Madurai,Coastal Alluvial,Low,Rabi,100000,7.84,Banana,71,121363.2,160876.8,595840.0,2806737.2,3720558.6,2210897.2,3124718.6,Low,Medium
194,Nagapattinam,Black Cotton Soil,Low,Kharif,25000,1.31,Turmeric,70,6523.8,9196.2,90390.0,337935.1,476366.3,247545.1,385976.3,Low,Low
195,Trichy,Red Loam,Low,Kharif,15000,4.31,Maize,86,9051.0,12499.0,97837.0,491465.1,678689.8,393628.1,580852.8,High,Low
196,Vellore,Black Clay Loam,Medium,Kharif,60000,5.95,Turmeric,73,29631.0,41769.0,410550.0,1617607.9,2280242.5,1207057.9,1869692.5,Low,Medium
197,Krishnagiri,Red Loam,High,Rabi,15000,3.31,Coconut,53,23832.0,29128.0,89370.0,1250479.8,1528364.3,1161109.8,1438994.3,Low,High
198,Nagapattinam,Alluvial Clay,High,Summer,150000,7.07,Coconut,86,50904.0,62216.0,190890.0,1049240.0,1282404.4,858350.0,1091514.4,Low,Medium
199,Vellore,Black Cotton Soil,High,Rabi,100000,5.47,Pulses,96,1181.5,2100.5,65093.0,36623.8,65109.0,-28469.2,16.0,Low,Low
200,Krishnagiri,Alluvial Clay,Low,Rabi,40000,0.99,Banana,95,15325.2,20314.8,75240.0,714651.7,947329.0,639411.7,872089.0,Medium,Medium
201,Madurai,Red Loam,High,Summer,15000,5.27,Coconut,77,37944.0,46376.0,142290.0,1909355.9,2333657.2,1767065.9,2191367.2,Low,High
202,Tirunelveli,Coastal Alluvial,Medium,Summer,15000,3.76,Banana,88,58204.8,77155.2,285760.0,1845906.5,2446899.2,1560146.5,2161139.2,Medium,Medium
203,Nagapattinam,Alluvial Clay,Medium,Kharif,15000,3.66,Sugarcane,86,90182.4,114777.6,347700.0,4136306.6,5264390.2,3788606.6,4916690.2,Medium,Low
204,Nagapattinam,Black Clay Loam,Low,Kharif,60000,3.22,Turmeric,69,16035.6,22604.4,222180.0,745837.2,1051360.9,523657.2,829180.9,Medium,Low
205,Kovilpatti,Red Loam,Low,Summer,100000,0.92,Coconut,76,6624.0,8096.0,24840.0,211710.6,258757.4,186870.6,233917.4,Low,Low
206,Coimbatore,Alluvial Clay,Medium,Rabi,60000,0.87,Coconut,96,6264.0,7656.0,23490.0,217099.5,265343.8,193609.5,241853.8,Low,Low
207,Nagapattinam,Lateritic Hill Soil,Low,Kharif,150000,2.62,Millets,61,1430.5,2237.5,28034.0,24328.5,38052.3,-3705.5,10018.3,Low,Low
208,Vellore,Black Clay Loam,Medium,Summer,25000,6.84,Sunflower,48,3283.2,4924.8,112860.0,88863.9,133295.9,-23996.1,20435.9,Low,Low
209,Thanjavur,Black Clay Loam,Medium,Summer,15000,3.09,Sunflower,66,1483.2,2224.8,50985.0,43285.0,64927.5,-7700.0,13942.5,Low,High
210,Madurai,Red Loam,High,Summer,100000,0.89,Sesamum,60,169.1,275.9,7298.0,6299.3,10277.7,-998.7,2979.7,Low,Medium
211,Nilgiris,Coastal Alluvial,Low,Summer,40000,7.79,Banana,80,120589.2,159850.8,592040.0,7058209.8,9356231.7,6466169.8,8764191.7,Low,Medium
212,Nilgiris,Red Sandy Loam,High,Rabi,15000,4.43,Onion,88,16147.4,23722.6,152835.0,817483.8,1200994.7,664648.8,1048159.7,Medium,Low
213,Trichy,Black Clay Loam,Low,Rabi,100000,1.56,Onion,90,5686.2,8353.8,53820.0,305857.3,449346.0,252037.3,395526.0,Medium,Medium
214,Vellore,Lateritic Hill Soil,Medium,Summer,25000,7.84,Millets,88,4280.6,6695.4,83888.0,217154.9,339652.5,133266.9,255764.5,Low,Low
215,Thanjavur,Black Clay Loam,High,Rabi,60000,4.4,Pulses,66,950.4,1689.6,52360.0,51488.9,91535.8,-871.1,39175.8,High,Medium
216,Nilgiris,Red Sandy Loam,High,Rabi,15000,1.21,Chili,62,447.7,762.3,46585.0,14208.6,24193.1,-32376.4,-22391.9,Medium,Low
217,Tirunelveli,Coastal Alluvial,High,Summer,60000,4.42,Banana,80,68421.6,90698.4,335920.0,2124503.9,2816202.9,1788583.9,2480282.9,Medium,Medium
218,Krishnagiri,Red Sandy Loam,High,Summer,150000,4.5,Sorghum,55,3037.5,5062.5,61650.0,68257.3,113762.2,6607.3,52112.2,High,High
219,Madurai,Red Loam,Medium,Kharif,60000,2.02,Millets,45,1102.9,1725.1,21614.0,38397.7,60057.9,16783.7,38443.9,High,High
220,Nagapattinam,Alluvial Clay,High,Rabi,15000,3.63,Groundnut,73,2381.3,3426.7,88935.0,113428.3,163226.2,24493.3,74291.2,Low,High
221,Krishnagiri,Red Loam,Low,Kharif,40000,4.46,Coconut,74,32112.0,39248.0,120420.0,1029389.4,1258142.5,908969.4,1137722.5,Low,High
222,Thanjavur,Black Cotton Soil,Medium,Rabi,40000,6.2,Chili,48,2294.0,3906.0,238700.0,101681.7,173133.7,-137018.3,-65566.3,Low,Medium
223,Tirunelveli,Alluvial Clay,Medium,Rabi,100000,1.35,Banana,91,20898.0,27702.0,102600.0,539050.0,714554.7,436450.0,611954.7,High,Medium
224,Madurai,Black Clay Loam,High,Kharif,150000,6.04,Cotton,74,2174.4,3261.6,181200.0,128419.5,192629.2,-52780.5,11429.2,Low,Medium
225,Madurai,Black Clay Loam,High,Summer,150000,6.92,Sunflower,47,3321.6,4982.4,114180.0,83781.0,125671.5,-30399.0,11491.5,Low,Low
226,Tirunelveli,Alluvial Clay,Medium,Kharif,150000,3.2,Sugarcane,91,78848.0,100352.0,304000.0,2631456.2,3349126.1,2327456.2,3045126.1,High,High
227,Krishnagiri,Red Sandy Loam,High,Kharif,25000,5.38,Millets,95,2937.5,4594.5,57566.0,58733.5,91865.3,1167.5,34299.3,Low,Low
228,Coimbatore,Black Cotton Soil,High,Summer,150000,6.52,Sunflower,88,3129.6,4694.4,107580.0,114412.4,171618.6,6832.4,64038.6,Low,Medium
229,Nilgiris,Black Cotton Soil,High,Rabi,15000,2.69,Chili,59,995.3,1694.7,103565.0,50980.1,86803.9,-52584.9,-16761.1,High,Medium
230,Nagapattinam,Red Loam,High,Kharif,60000,5.26,Groundnut,72,3450.6,4965.4,128870.0,58920.2,84787.7,-69949.8,-44082.3,Low,Low
231,Coimbatore,Red Loam,Low,Summer,150000,6.07,Coconut,61,43704.0,53416.0,163890.0,1305366.8,1595448.3,1141476.8,1431558.3,High,Low
232,Krishnagiri,Coastal Alluvial,Medium,Kharif,150000,3.72,Rice,60,6956.4,9411.6,133176.0,283826.1,384000.1,150650.1,250824.1,Low,High
233,Tirunelveli,Alluvial Clay,Low,Kharif,100000,4.44,Sugarcane,71,109401.6,139238.4,421800.0,1959482.2,2493886.5,1537682.2,2072086.5,Medium,Medium
234,Vellore,Alluvial Clay,Medium,Rabi,15000,3.06,Banana,90,47368.8,62791.2,232560.0,2004601.7,2657262.7,1772041.7,2424702.7,Low,Medium
235,Tirunelveli,Alluvial Clay,High,Summer,60000,1.28,Banana,42,19814.4,26265.6,97280.0,998720.4,1323885.1,901440.4,1226605.1,Medium,High
236,Madurai,Red Loam,High,Kharif,15000,2.52,Maize,65,5292.0,7308.0,57204.0,191899.6,265004.2,134695.6,207800.2,High,Low
237,Nilgiris,Red Sandy Loam,Low,Kharif,100000,4.12,Turmeric,52,20517.6,28922.4,284280.0,498878.6,703238.5,214598.6,418958.5,Medium,High
238,Kovilpatti,Black Cotton Soil,High,Kharif,25000,3.97,Maize,82,8337.0,11513.0,90119.0,317390.0,438300.5,227271.0,348181.5,Low,Low
239,Vellore,Coastal Alluvial,Low,Kharif,15000,1.35,Groundnut,78,885.6,1274.4,33075.0,36190.1,52078.5,3115.1,19003.5,Low,Medium
240,Tirunelveli,Red Loam,Low,Summer,150000,1.74,Millets,87,950.0,1486.0,18618.0,25288.0,39553.0,6670.0,20935.0,Low,Medium
241,Nilgiris,Coastal Alluvial,Low,Summer,150000,0.88,Coconut,88,6336.0,7744.0,23760.0,331572.0,405254.7,307812.0,381494.7,Medium,Medium
242,Madurai,Alluvial Clay,Medium,Kharif,60000,3.27,Sugarcane,90,80572.8,102547.2,310650.0,2674274.7,3403622.4,2363624.7,3092972.4,Low,High
243,Nagapattinam,Black Clay Loam,Medium,Summer,40000,4.99,Sunflower,90,2395.2,3592.8,82335.0,90052.1,135078.2,7717.1,52743.2,High,Medium
244,Tirunelveli,Alluvial Clay,Medium,Summer,100000,7.27,Banana,69,112539.6,149180.4,552520.0,5886473.6,7802999.9,5333953.6,7250479.9,Low,Low
245,Tirunelveli,Red Loam,Low,Summer,100000,3.5,Sesamum,64,665.0,1085.0,28700.0,16440.3,26823.7,-12259.7,-1876.3,Medium,Medium
246,Coimbatore,Black Cotton Soil,High,Rabi,60000,5.55,Chili,83,2053.5,3496.5,213675.0,85349.3,145324.5,-128325.7,-68350.5,Medium,High
247,Nagapattinam,Lateritic Hill Soil,High,Summer,25000,3.28,Millets,99,1790.9,2801.1,35096.0,29073.0,45473.1,-6023.0,10377.1,Medium,Low
248,Vellore,Alluvial Clay,Low,Summer,60000,0.84,Coconut,59,6048.0,7392.0,22680.0,184854.0,225932.7,162174.0,203252.7,Low,Medium
249,Madurai,Alluvial Clay,High,Summer,40000,3.57,Coconut,44,25704.0,31416.0,96390.0,502685.3,614393.2,406295.3,518003.2,Medium,High
250,Vellore,Alluvial Clay,Medium,Kharif,60000,1.76,Banana,42,27244.8,36115.2,133760.0,1607043.9,2130267.5,1473283.9,1996507.5,High,Low
251,Trichy,Red Loam,High,Rabi,40000,0.68,Coconut,99,4896.0,5984.0,18360.0,155045.9,189500.5,136685.9,171140.5,Low,High
252,Thanjavur,Black Clay Loam,Low,Kharif,100000,2.66,Cotton,71,957.6,1436.4,79800.0,15697.2,23545.7,-64102.8,-56254.3,Low,Medium
253,Coimbatore,Red Sandy Loam,Low,Kharif,25000,1.76,Millets,71,961.0,1503.0,18832.0,27488.3,42994.5,8656.3,24162.5,Medium,Low
254,Coimbatore,Black Cotton Soil,High,Kharif,60000,6.73,Sugarcane,63,165827.2,211052.8,639350.0,6818987.3,8678711.1,6179637.3,8039361.1,High,Low
255,Madurai,Red Loam,High,Kharif,15000,6.01,Groundnut,60,3942.6,5673.4,147245.0,94854.2,136497.5,-52390.8,-10747.5,Low,High
256,Coimbatore,Alluvial Clay,Medium,Summer,40000,7.32,Coconut,86,52704.0,64416.0,197640.0,1628855.8,1990823.7,1431215.8,1793183.7,High,Low
257,Krishnagiri,Alluvial Clay,Low,Kharif,60000,4.0,Groundnut,65,2624.0,3776.0,98000.0,151431.2,217913.1,53431.2,119913.1,High,Medium
258,Trichy,Lateritic Hill Soil,High,Rabi,60000,2.64,Sorghum,90,1782.0,2970.0,36168.0,73022.0,121703.3,36854.0,85535.3,High,Medium
259,Tirunelveli,Lateritic Hill Soil,High,Summer,60000,6.55,Millets,48,3576.3,5593.7,70085.0,130326.6,203844.2,60241.6,133759.2,Low,Low
260,Kovilpatti,Red Sandy Loam,Low,Summer,150000,2.42,Sunflower,94,1161.6,1742.4,39930.0,28962.8,43444.2,-10967.2,3514.2,Low,Medium
261,Trichy,Red Loam,High,Rabi,25000,1.51,Coconut,69,10872.0,13288.0,40770.0,421681.6,515388.6,380911.6,474618.6,Low,High
262,Vellore,Black Clay Loam,Low,Summer,150000,0.61,Sunflower,64,292.8,439.2,10065.0,14114.2,21171.3,4049.2,11106.3,Medium,Low
263,Vellore,Coastal Alluvial,Low,Summer,15000,6.84,Banana,62,105883.2,140356.8,519840.0,2085707.0,2764774.3,1565867.0,2244934.3,Low,Low
264,Thanjavur,Black Cotton Soil,High,Rabi,40000,3.12,Chili,84,1154.4,1965.6,120120.0,53563.0,91201.9,-66557.0,-28918.1,High,Medium
265,Madurai,Red Sandy Loam,High,Rabi,25000,2.32,Groundnut,99,1521.9,2190.1,56840.0,43052.2,61953.1,-13787.8,5113.1,High,Low
266,Krishnagiri,Black Cotton Soil,Medium,Summer,40000,0.67,Sunflower,78,321.6,482.4,11055.0,13264.9,19897.4,2209.9,8842.4,Low,Medium
267,Coimbatore,Coastal Alluvial,Low,Summer,100000,3.62,Coconut,56,26064.0,31856.0,97740.0,535131.2,654049.3,437391.2,556309.3,Medium,High
268,Nilgiris,Black Clay Loam,Medium,Rabi,150000,3.97,Onion,43,14470.7,21259.4,136965.0,583861.8,857772.3,446896.8,720807.3,Low,Medium
269,Madurai,Alluvial Clay,High,Summer,150000,7.11,Banana,50,110062.8,145897.2,540360.0,4769031.7,6321739.7,4228671.7,5781379.7,Low,Low
270,Nagapattinam,Lateritic Hill Soil,Low,Rabi,100000,0.85,Pulses,68,183.6,326.4,10115.0,8875.3,15778.4,-1239.7,5663.4,High,High
271,Tirunelveli,Red Sandy Loam,High,Rabi,60000,4.79,Maize,51,10059.0,13891.0,108733.0,321679.9,444224.6,212946.9,335491.6,Medium,Low
272,Krishnagiri,Black Clay Loam,Low,Kharif,60000,5.25,Cotton,60,1890.0,2835.0,157500.0,40181.8,60272.7,-117318.2,-97227.3,Medium,Medium
273,Kovilpatti,Alluvial Clay,High,Kharif,60000,5.77,Sugarcane,81,142172.8,180947.2,548150.0,6253714.4,7959272.9,5705564.4,7411122.9,Low,Medium
274,Krishnagiri,Alluvial Clay,Low,Summer,25000,5.26,Coconut,99,37872.0,46288.0,142020.0,1198330.5,1464626.2,1056310.5,1322606.2,High,Low
275,Coimbatore,Coastal Alluvial,High,Rabi,15000,5.43,Rice,75,10154.1,13737.9,194394.0,448274.0,606488.3,253880.0,412094.3,Medium,Medium
276,Madurai,Red Sandy Loam,High,Rabi,40000,2.87,Sorghum,60,1937.2,3228.8,39319.0,79549.1,132581.8,40230.1,93262.8,Low,Low
277,Nagapattinam,Red Sandy Loam,Medium,Rabi,25000,4.58,Maize,56,9618.0,13282.0,103966.0,507079.6,700252.8,403113.6,596286.8,Low,Low
278,Nagapattinam,Red Loam,High,Rabi,15000,7.3,Onion,40,26608.5,39091.5,251850.0,875263.8,1285881.3,623413.8,1034031.3,Low,Medium
279,Kovilpatti,Alluvial Clay,Medium,Summer,150000,0.63,Coconut,80,4536.0,5544.0,17010.0,146132.3,178606.1,129122.3,161596.1,Low,Low
280,Coimbatore,Red Sandy Loam,Low,Summer,25000,2.17,Sunflower,46,1041.6,1562.4,35805.0,45924.8,68887.2,10119.8,33082.2,High,Medium
281,Vellore,Red Sandy Loam,High,Kharif,100000,3.49,Millets,67,1905.5,2980.5,37343.0,49729.2,77781.6,12386.2,40438.6,Low,Low
282,Nilgiris,Alluvial Clay,Medium,Kharif,100000,4.48,Coconut,61,32256.0,39424.0,120960.0,1298568.8,1587139.6,1177608.8,1466179.6,Low,Low
283,Krishnagiri,Black Clay Loam,Low,Rabi,15000,6.36,Maize,79,13356.0,18444.0,144372.0,687841.6,949876.5,543469.6,805504.5,High,Low
284,Kovilpatti,Red Sandy Loam,High,Rabi,150000,4.02,Groundnut,91,2637.1,3794.9,98490.0,40487.4,58262.3,-58002.6,-40227.7,Low,Low
285,Kovilpatti,Black Clay Loam,Medium,Summer,25000,2.31,Sunflower,60,1108.8,1663.2,38115.0,41610.1,62415.2,3495.1,24300.2,High,Medium
286,Trichy,Black Cotton Soil,Medium,Rabi,25000,1.85,Onion,84,6743.3,9906.8,63825.0,247207.6,363181.5,183382.6,299356.5,Low,High
287,Madurai,Red Loam,High,Rabi,15000,1.98,Chili,64,732.6,1247.4,76230.0,19545.3,33279.9,-56684.7,-42950.1,High,Low
288,Trichy,Black Cotton Soil,Medium,Rabi,150000,1.93,Maize,82,4053.0,5597.0,43811.0,232912.0,321640.4,189101.0,277829.4,Low,High
289,Madurai,Lateritic Hill Soil,Low,Rabi,150000,5.89,Onion,76,21469.1,31541.0,203205.0,904660.5,1329069.2,701455.5,1125864.2,Low,Low
290,Nilgiris,Lateritic Hill Soil,High,Kharif,25000,2.91,Millets,47,1588.9,2485.1,31137.0,84466.8,132114.7,53329.8,100977.7,Medium,Low
291,Nagapattinam,Coastal Alluvial,High,Kharif,100000,1.39,Coconut,73,10008.0,12232.0,37530.0,596015.3,728463.1,558485.3,690933.1,High,Low
292,Krishnagiri,Red Sandy Loam,High,Kharif,150000,7.39,Turmeric,91,36802.2,51877.8,509910.0,1856292.3,2616701.1,1346382.3,2106791.1,Low,Medium
293,Madurai,Alluvial Clay,Low,Rabi,15000,1.94,Coconut,80,13968.0,17072.0,52380.0,737394.8,901260.4,685014.8,848880.4,Low,Low
294,Kovilpatti,Black Cotton Soil,Medium,Kharif,15000,7.63,Turmeric,74,37997.4,53562.6,526470.0,1561845.0,2201637.0,1035375.0,1675167.0,Low,High
295,Krishnagiri,Lateritic Hill Soil,High,Summer,25000,7.19,Millets,43,3925.7,6140.3,76933.0,132985.1,208002.3,56052.1,131069.3,Medium,High
296,Madurai,Alluvial Clay,Low,Kharif,15000,2.72,Coconut,54,19584.0,23936.0,73440.0,354575.0,433369.5,281135.0,359929.5,High,Medium
297,Vellore,Red Loam,High,Kharif,60000,5.7,Turmeric,92,28386.0,40014.0,393300.0,1017587.4,1434430.5,624287.4,1041130.5,Low,Low
298,Coimbatore,Lateritic Hill Soil,Medium,Kharif,150000,4.49,Millets,99,2451.5,3834.5,48043.0,101909.0,159396.2,53866.0,111353.2,Medium,Low
299,Nilgiris,Lateritic Hill Soil,High,Rabi,100000,2.78,Onion,86,10133.1,14886.9,95910.0,454339.1,667485.8,358429.1,571575.8,Low,Medium
300,Nilgiris,Black Clay Loam,Medium,Rabi,100000,5.84,Chili,98,2160.8,3679.2,224840.0,68480.8,116602.5,-156359.2,-108237.5,High,Low
301,Vellore,Black Cotton Soil,Low,Rabi,100000,1.62,Pulses,98,349.9,622.1,19278.0,16418.0,29187.6,-2860.0,9909.6,Low,Medium
302,Kovilpatti,Red Loam,Medium,Rabi,15000,3.21,Sunflower,64,1540.8,2311.2,52965.0,77244.8,115867.2,24279.8,62902.2,Low,High
303,Vellore,Black Clay Loam,High,Summer,40000,6.53,Sunflower,97,3134.4,4701.6,107745.0,64228.2,96342.2,-43516.8,-11402.8,Medium,High
304,Kovilpatti,Black Clay Loam,High,Kharif,100000,1.57,Cotton,42,565.2,847.8,47100.0,33365.8,50048.7,-13734.2,2948.7,Low,Medium
305,Krishnagiri,Red Sandy Loam,Low,Summer,25000,1.72,Coconut,74,12384.0,15136.0,46440.0,621648.4,759792.5,575208.4,713352.5,Low,Medium
306,Madurai,Coastal Alluvial,High,Summer,100000,6.63,Coconut,79,47736.0,58344.0,179010.0,1863760.2,2277929.2,1684750.2,2098919.2,Low,Medium
307,Trichy,Coastal Alluvial,Medium,Summer,40000,3.47,Coconut,64,24984.0,30536.0,93690.0,1363385.5,1666360.1,1269695.5,1572670.1,Low,Low
308,Krishnagiri,Black Clay Loam,Medium,Summer,15000,6.48,Sunflower,95,3110.4,4665.6,106920.0,81713.5,122570.2,-25206.5,15650.2,High,High
309,Krishnagiri,Red Loam,High,Rabi,60000,5.56,Sunflower,51,2668.8,4003.2,91740.0,63021.7,94532.5,-28718.3,2792.5,Medium,Low
310,Nagapattinam,Alluvial Clay,Medium,Kharif,150000,2.35,Coconut,61,16920.0,20680.0,63450.0,507698.4,620520.3,444248.4,557070.3,Low,Low
311,Krishnagiri,Alluvial Clay,Low,Kharif,60000,5.54,Coconut,68,39888.0,48752.0,149580.0,780280.3,953675.9,630700.3,804095.9,Low,High
312,Nagapattinam,Red Sandy Loam,Medium,Rabi,100000,7.83,Groundnut,65,5136.5,7391.5,191835.0,247603.1,356306.9,55768.1,164471.9,Medium,Low
313,Kovilpatti,Alluvial Clay,High,Summer,40000,2.04,Coconut,41,14688.0,17952.0,55080.0,709537.1,867212.0,654457.1,812132.0,Low,Medium
314,Trichy,Black Clay Loam,High,Summer,40000,1.07,Sunflower,66,513.6,770.4,17655.0,29693.3,44539.9,12038.3,26884.9,Low,Medium
315,Tirunelveli,Alluvial Clay,High,Summer,25000,2.51,Banana,45,38854.8,51505.2,190760.0,1813378.9,2403781.4,1622618.9,2213021.4,Low,Medium
316,Kovilpatti,Black Cotton Soil,Low,Summer,60000,2.37,Sunflower,43,1137.6,1706.4,39105.0,17167.3,25751.0,-21937.7,-13354.0,High,Low
317,Nilgiris,Coastal Alluvial,High,Summer,150000,7.54,Coconut,61,54288.0,66352.0,203580.0,1309343.4,1600308.6,1105763.4,1396728.6,Medium,Low
318,Kovilpatti,Red Sandy Loam,Low,Summer,15000,4.56,Sunflower,85,2188.8,3283.2,75240.0,104313.1,156469.6,29073.1,81229.6,Low,Medium
319,Trichy,Red Sandy Loam,Medium,Rabi,40000,3.75,Onion,43,13668.8,20081.2,129375.0,734823.6,1079555.6,605448.6,950180.6,Low,Medium
320,Nilgiris,Red Loam,Low,Summer,15000,5.53,Sesamum,92,1050.7,1714.3,45346.0,46682.3,76165.9,1336.3,30819.9,High,Medium
321,Kovilpatti,Red Sandy Loam,Medium,Kharif,40000,2.36,Cotton,50,849.6,1274.4,70800.0,35940.6,53910.9,-34859.4,-16889.1,Medium,Low
322,Krishnagiri,Black Clay Loam,Medium,Rabi,40000,4.2,Sunflower,40,2016.0,3024.0,69300.0,86194.6,129291.9,16894.6,59991.9,Low,High
323,Vellore,Red Loam,Medium,Rabi,15000,7.41,Onion,57,27009.5,39680.6,255645.0,1450193.4,2130531.0,1194548.4,1874886.0,Medium,Medium
324,Nilgiris,Red Loam,High,Rabi,25000,4.25,Sorghum,50,2868.8,4781.2,58225.0,107588.5,179314.1,49363.5,121089.1,Medium,Low
325,Trichy,Lateritic Hill Soil,Low,Summer,150000,0.71,Millets,40,387.7,606.3,7597.0,9478.8,14825.8,1881.8,7228.8,Medium,Low
326,Madurai,Red Sandy Loam,Low,Rabi,150000,1.34,Groundnut,84,879.0,1265.0,32830.0,48062.5,69163.1,15232.5,36333.1,Medium,Low
327,Thanjavur,Coastal Alluvial,Low,Summer,25000,4.52,Coconut,97,32544.0,39776.0,122040.0,1575581.6,1925710.8,1453541.6,1803670.8,Medium,Medium
328,Krishnagiri,Black Cotton Soil,High,Kharif,60000,5.24,Turmeric,72,26095.2,36784.8,361560.0,1496571.1,2109624.3,1135011.1,1748064.3,Low,High
329,Trichy,Red Loam,Low,Summer,150000,4.41,Sunflower,55,2116.8,3175.2,72765.0,64594.5,96891.7,-8170.5,24126.7,Medium,Low
330,Trichy,Red Sandy Loam,Low,Summer,100000,3.58,Millets,79,1954.7,3057.3,38306.0,43858.7,68599.5,5552.7,30293.5,High,Medium
331,Madurai,Black Cotton Soil,Medium,Rabi,15000,3.09,Onion,49,11263.1,16547.0,106605.0,291365.6,428055.7,184760.6,321450.7,Medium,Medium
332,Madurai,Red Sandy Loam,Medium,Summer,150000,1.75,Sorghum,47,1181.2,1968.8,23975.0,68741.5,114569.1,44766.5,90594.1,High,Low
333,Kovilpatti,Black Cotton Soil,Low,Summer,40000,5.72,Sunflower,40,2745.6,4118.4,94380.0,127935.6,191903.3,33555.6,97523.3,Low,Low
334,Trichy,Red Sandy Loam,Medium,Kharif,100000,5.72,Maize,56,12012.0,16588.0,129844.0,710144.6,980675.9,580300.6,850831.9,Low,Low
335,Kovilpatti,Red Loam,High,Rabi,15000,7.64,Pulses,54,1650.2,2933.8,90916.0,59972.2,106617.2,-30943.8,15701.2,High,Low
336,Nilgiris,Alluvial Clay,Low,Rabi,60000,5.73,Groundnut,55,3758.9,5409.1,140385.0,195320.7,281071.3,54935.7,140686.3,Low,Low
337,Trichy,Red Sandy Loam,High,Rabi,100000,1.88,Maize,79,3948.0,5452.0,42676.0,128121.2,176929.3,85445.2,134253.3,Low,Low
